num_iter,area,area_loss(%),error_L1,orden_L1,IoU,orden_IoU,tiempo_horas,tiempo_minutos,tiempo_segundos
50000,0.04768712,6.43793889,0.00708716,0.0,0.82652238,0.0,0,6,16.499035596847534
100000,0.04981536,2.26233734,0.00337818,-1.06896142,0.91514581,0.14694774,0,12,29.392784357070923
150000,0.05272104,-3.43860806,0.00368906,0.21711999,0.91017365,-0.01343643,0,18,45.037012577056885
200000,0.0516503,-1.33782332,0.00171208,-2.66844114,0.95665184,0.17312207,0,25,3.22452449798584
250000,0.05134444,-0.7377238,0.00127672,-1.31491461,0.96736808,0.04992097,0,31,29.027365684509277
300000,0.0530427,-4.06969453,0.00165787,1.43284953,0.95892161,-0.04810037,0,37,55.10641551017761
350000,0.05059147,0.7396121,0.00103888,-3.03203617,0.97384193,0.1001596,0,44,20.730084657669067
400000,0.04578989,10.16030163,0.00390909,9.923969,0.89841038,-0.60376846,0,50,46.66395425796509
450000,0.04915192,3.56400775,0.00147499,-8.27498964,0.96177669,0.57865154,0,57,12.13899302482605
500000,0.05219118,-2.39901748,0.00102804,-3.42630378,0.97415238,0.1213495,1,3,38.16252279281616
550000,0.05076208,0.40486568,0.00054671,-6.62563915,0.98615041,0.12843486,1,10,4.394671201705933
600000,0.04729328,7.21064885,0.00281642,18.8401036,0.92677049,-0.71373353,1,16,30.35580015182495
650000,0.05174273,-1.51916248,0.00080246,-15.68587421,0.97976927,0.69476852,1,22,56.59801721572876
700000,0.05038826,1.1382964,0.0006021,-3.87621543,0.98451797,0.06524326,1,29,17.045995712280273
750000,0.05861883,-15.01005426,0.00580405,32.84234495,0.86919248,-1.80580329,1,35,39.43042850494385
800000,0.05338426,-4.73984203,0.00185915,-17.63964429,0.95412956,1.44463912,1,42,6.271108865737915
850000,0.0399139,21.6889771,0.00833027,24.73873535,0.78318041,-3.25670306,1,48,32.30616474151611
900000,0.04773439,6.34519623,0.00242629,-21.58094398,0.93678751,3.13328151,1,54,58.39563322067261
950000,0.05099754,-0.05710184,0.00034156,-36.26217911,0.99080695,1.03691722,2,1,22.372711420059204
1000000,0.05006972,1.76327276,0.0010082,21.10214397,0.97400927,-0.33335529,2,7,49.25750923156738
1050000,0.05228805,-2.58908536,0.00106813,1.18349455,0.97322689,-0.01647012,2,14,15.35420298576355
1100000,0.0546047,-7.13434821,0.00277718,20.54011709,0.93275813,-0.91296858,2,20,41.35700440406799
1150000,0.06231485,-22.26165681,0.00859694,25.42014616,0.81752434,-2.96647972,2,27,6.945080518722534
1200000,0.05104325,-0.14678944,0.00043997,-69.84215207,0.98825211,4.45627066,2,33,32.97735667228699
1250000,0.0510794,-0.21771029,0.00031735,-8.00306993,0.99188489,0.08988353,2,39,58.0635347366333
1300000,0.05705804,-11.94780098,0.00462465,68.3095867,0.89299453,-2.67783521,2,46,23.097389459609985
1350000,0.05152507,-1.09210984,0.0006595,-51.60723564,0.98283326,2.53996274,2,52,48.80960249900818
1400000,0.06402701,-25.62090479,0.00989073,74.4582533,0.79583444,-5.80318887,2,59,13.746735334396362
1450000,0.04985529,2.18399708,0.00088919,-68.65066093,0.97695052,5.84317811,3,5,39.076992988586426
1500000,0.04943053,3.01737164,0.0011836,8.43633906,0.96908122,-0.23856074,3,12,5.177293062210083
1550000,0.05178166,-1.59553878,0.00081809,-11.26396954,0.97889683,0.30734619,3,18,30.3982195854187
1600000,0.06297629,-23.55939929,0.00909676,75.8677161,0.80909629,-6.00050807,3,24,56.102890491485596
1650000,0.0505214,0.87708944,0.00047931,-95.65054804,0.98800331,6.49195146,3,31,21.885976552963257
1700000,0.04853441,4.77555412,0.00184041,45.0674218,0.95203441,-1.24225085,3,37,47.93019461631775
1750000,0.05105615,-0.17210273,0.00029122,-63.60197711,0.9925403,1.43739143,3,44,13.534313440322876
1800000,0.05070736,0.51222894,0.00059294,25.23933561,0.98401813,-0.30610671,3,50,39.021822690963745
1850000,0.05159414,-1.22762322,0.00098853,18.65492387,0.97578192,-0.30677071,3,57,4.08802604675293
1900000,0.04912923,3.60852422,0.0013859,12.66997545,0.96376306,-0.46473406,4,3,29.1052303314209
1950000,0.05209297,-2.20633098,0.00125134,-3.9319676,0.96828204,0.18009027,4,9,47.29602265357971
2000000,0.05028794,1.33512904,0.00054209,-33.04149464,0.98526994,0.68695702,4,15,47.2222843170166
