num_iter,area,area_loss(%),error_L1,orden_L1,IoU,orden_IoU,tiempo_horas,tiempo_minutos,tiempo_segundos
50000,0.08827503,26.43747438,0.05181117,0.0,0.43084097,0.0,0,4,23.757441520690918
100000,0.08389799,30.0850099,0.05000478,-0.05119715,0.43662771,0.01924825,0,8,49.268280267715454
150000,0.10357533,13.68722732,0.03783129,-0.68805443,0.57408813,0.67503222,0,13,12.604698419570923
200000,0.09421475,21.48771104,0.03309774,-0.46465021,0.60377044,0.17523212,0,17,35.153520345687866
250000,0.09983203,16.80664226,0.02931486,-0.54391196,0.6485057,0.32031727,0,21,58.03411602973938
300000,0.10919039,9.00801224,0.02534457,-0.79820539,0.69948107,0.41502464,0,26,23.263936758041382
350000,0.11224066,6.46611913,0.02183113,-0.96806302,0.73865702,0.35351753,0,30,45.22945523262024
400000,0.11865251,1.12290689,0.01867151,-1.1707966,0.77761962,0.38495655,0,35,5.459328651428223
450000,0.12684348,-5.7028987,0.01597236,-1.3256502,0.81247612,0.37228654,0,39,26.602444171905518
500000,0.12488352,-4.06959914,0.01358539,-1.53629447,0.83700722,0.28232752,0,43,48.91288924217224
550000,0.12796504,-6.6375368,0.01320014,-0.30183046,0.84304007,0.07535179,0,48,9.412098407745361
600000,0.13004201,-8.36834125,0.01333403,0.11598459,0.84287258,-0.00228354,0,52,28.762577295303345
650000,0.12716513,-5.97094445,0.01213964,-1.17241515,0.85442241,0.17003299,0,56,50.431909799575806
700000,0.12759601,-6.33000713,0.01210724,-0.03606239,0.8548323,0.00647181,1,1,12.669658184051514
750000,0.13240815,-10.34012736,0.01345554,1.53040878,0.84285563,-0.20450842,1,5,34.55671215057373
800000,0.12644208,-5.36839761,0.01143122,-2.52628516,0.86194065,0.34693591,1,9,56.64243841171265
850000,0.12736155,-6.13462661,0.01169739,0.37967299,0.85930705,-0.05047633,1,14,20.555577039718628
900000,0.12855541,-7.12951014,0.01202647,0.48539335,0.85633744,-0.06056509,1,18,42.79379677772522
950000,0.12834298,-6.9524813,0.0118524,-0.2696583,0.85814919,0.03908951,1,23,5.152554988861084
1000000,0.12800275,-6.6689571,0.0115195,-0.55541621,0.86167544,0.07994641,1,27,24.598458528518677
1050000,0.12808783,-6.73986132,0.01135288,-0.29862157,0.86361587,0.04610345,1,31,45.43673586845398
1100000,0.12720373,-6.00310624,0.01073747,-1.19802116,0.87012237,0.16134521,1,38,38.61289882659912
1150000,0.12628436,-5.23696992,0.01007681,-1.42857663,0.87716432,0.18133103,1,45,49.86377310752869
1200000,0.12660357,-5.5029766,0.00975635,-0.75936753,0.88097727,0.1019155,1,53,11.635739803314209
1250000,0.12540882,-4.5073516,0.00880026,-2.52650782,0.89149684,0.29077627,1,58,29.31366276741028
1300000,0.12465418,-3.87848214,0.00817192,-1.88873106,0.89859177,0.20211119,2,2,42.70664668083191
1350000,0.12574905,-4.79087579,0.00816817,-0.01216189,0.8990249,0.01276867,2,7,3.740415334701538
1400000,0.12611275,-5.09395657,0.00803275,-0.45969319,0.90076594,0.05319878,2,11,26.814773321151733
1450000,0.1250379,-4.19824627,0.00722597,-3.01628593,0.90989925,0.28749085,2,15,50.50180196762085
1500000,0.12485271,-4.04392532,0.00685637,-1.54870002,0.91426113,0.14106587,2,20,12.27380084991455
1550000,0.1250954,-4.24616455,0.0067571,-0.44478262,0.91553742,0.04254388,2,24,32.43053436279297
1600000,0.1236108,-3.00900177,0.00594282,-4.04457639,0.92484521,0.31860033,2,28,53.76092338562012
1650000,0.12441739,-3.68115523,0.00604347,0.54578085,0.92398311,-0.03030681,2,33,13.920860290527344
1700000,0.12458411,-3.82009043,0.0059465,-0.54184032,0.92518286,0.04346678,2,37,36.34504985809326
1750000,0.12241105,-2.00920593,0.00507188,-5.48826395,0.93534138,0.3767195,2,41,57.67026424407959
1800000,0.12250325,-2.086042,0.0049129,-1.13049937,0.93713537,0.06801949,2,48,39.562854051589966
1850000,0.12125623,-1.04685493,0.00456978,-2.64241043,0.94130825,0.16215642,2,55,18.84932255744934
1900000,0.12161759,-1.34798932,0.00465869,0.72255327,0.94021358,-0.04363244,3,2,30.519022464752197
1950000,0.12069622,-0.58018467,0.00426454,-3.40320758,0.94468369,0.18259869,3,9,30.962576866149902
2000000,0.12205781,-1.71483756,0.00450673,2.18176529,0.94219723,-0.1040977,3,16,43.34979581832886
