num_iter,area,area_loss(%),error_L1,orden_L1,IoU,orden_IoU,tiempo_horas,tiempo_minutos,tiempo_segundos
50000,0.03774996,25.93462662,0.03168278,0.0,0.35816212,0.0,0,6,4.459616422653198
100000,0.04143031,18.71379281,0.02932247,-0.11169229,0.4085132,0.18976993,0,10,11.48407530784607
150000,0.04414525,13.38709128,0.02797389,-0.11611983,0.43968418,0.18135338,0,14,26.56422185897827
200000,0.04714958,7.49258651,0.02621399,-0.22586857,0.47759056,0.28746004,0,18,33.07769298553467
250000,0.04766254,6.48616507,0.02609213,-0.02088118,0.48139084,0.0355184,0,22,36.681002378463745
300000,0.04750383,6.79756216,0.02625257,0.03362275,0.47839322,-0.03426072,0,26,40.629170656204224
350000,0.04834856,5.14019641,0.02568787,-0.14106323,0.48996635,0.15506701,0,30,46.9251275062561
400000,0.04660804,8.55508998,0.02665985,0.27813529,0.46889483,-0.32919761,0,34,50.500845193862915
450000,0.04920597,3.4579538,0.0250245,-0.53745722,0.50310977,0.59796282,0,38,54.544493436813354
500000,0.04815069,5.52840624,0.02547347,0.16877455,0.49246036,-0.20305906,0,42,59.7671594619751
550000,0.04873027,4.39127221,0.02505602,-0.17336449,0.50084971,0.17723297,0,47,4.417463541030884
600000,0.04991001,2.07663382,0.02422339,-0.38840234,0.51770483,0.38040057,0,51,6.9794981479644775
650000,0.04853408,4.77620877,0.02485768,0.3229284,0.50307969,-0.35801721,0,55,12.392220973968506
700000,0.04702435,7.73829998,0.02564349,0.41996803,0.48552575,-0.47925023,0,59,16.06775164604187
750000,0.04901511,3.8324159,0.02447233,-0.67755763,0.51069889,0.73265302,1,3,19.48147416114807
800000,0.04989655,2.1030382,0.02385754,-0.39422629,0.52322812,0.37554912,1,7,24.436710119247437
850000,0.04850827,4.82683535,0.0244398,0.39773677,0.50927403,-0.44587996,1,11,27.07970142364502
900000,0.05002446,1.85208749,0.02334151,-0.80442453,0.5315844,0.75012124,1,15,31.625173330307007
950000,0.04895795,3.94457995,0.02373896,0.31228274,0.5216339,-0.3494905,1,19,35.98317837715149
1000000,0.04990322,2.08994512,0.02311728,-0.51736179,0.5346075,0.47894822,1,23,40.833205223083496
1050000,0.05366076,-5.28233199,0.02146344,-1.52140024,0.57306445,1.42375737,1,27,43.89586305618286
1100000,0.05013034,1.64434395,0.02244055,0.95697663,0.54592044,-1.04309805,1,31,48.99471402168274
1150000,0.04751695,6.77181244,0.02367962,1.2090673,0.51725627,-1.2133335,1,35,53.64916181564331
1200000,0.04753919,6.72816883,0.02319821,-0.48260874,0.52476909,0.33881648,1,39,56.62972640991211
1250000,0.04899409,3.8736591,0.02194855,-1.35647567,0.54968452,1.13630353,1,44,1.858832597732544
1300000,0.04444099,12.80684961,0.02308391,1.28592154,0.51495557,-1.66401586,1,48,6.313075542449951
1350000,0.04757256,6.66270343,0.01982785,-4.02880237,0.57951856,3.12973074,1,52,10.404835939407349
1400000,0.04445088,12.7874282,0.01744257,-3.52438955,0.61043987,1.42935037,1,56,14.208357095718384
1450000,0.04545244,10.82237506,0.0142745,-5.71192655,0.67241065,2.75536643,2,0,18.976778030395508
1500000,0.0455373,10.65587472,0.01148212,-6.42105376,0.72798168,2.34227163,2,4,22.3454110622406
1550000,0.05107217,-0.20352612,0.00890244,-7.7605069,0.79303763,2.61040722,2,8,26.337023973464966
1600000,0.04819107,5.4491931,0.00804771,-3.1792742,0.80610719,0.51485734,2,12,31.324049472808838
1650000,0.04907306,3.71872432,0.00714423,-3.86987722,0.82737763,0.84637925,2,16,38.945533990859985
1700000,0.05175641,-1.54600329,0.00674686,-1.91698982,0.84016267,0.51366126,2,20,50.266560316085815
1750000,0.0514501,-0.94503091,0.00654549,-1.04530953,0.84413518,0.16272924,2,25,2.5606040954589844
1800000,0.05067978,0.566347,0.00618948,-1.98521282,0.85095551,0.2856567,2,29,13.07805323600769
1850000,0.05238882,-2.78679088,0.00574992,-2.68860924,0.86291228,0.50925968,2,33,24.074243545532227
1900000,0.05172505,-1.48446582,0.00577514,0.16411116,0.86152652,-0.06026648,2,37,35.75646471977234
1950000,0.05150983,-1.06221398,0.00574362,-0.21069191,0.86205501,0.02360866,2,41,46.307149171829224
2000000,0.05233933,-2.68968386,0.00532525,-2.98722602,0.87248377,0.47496082,2,45,56.197314500808716
