num_iter,area,area_loss(%),error_L1,orden_L1,IoU,orden_IoU,tiempo_horas,tiempo_minutos,tiempo_segundos
50000,0.06978277,1.27758184,0.00214531,0.0,0.97163661,0.0,0,4,11.519736289978027
100000,0.07541562,-6.69127598,0.00501757,1.2258027,0.93730816,-0.05189341,0,8,23.364150285720825
150000,0.07723922,-9.27114355,0.00695247,0.80438793,0.91516715,-0.05895792,0,12,33.930903911590576
200000,0.07580612,-7.24372262,0.00543191,-0.85791293,0.93246888,0.0651033,0,16,48.774901151657104
250000,0.07566765,-7.04782514,0.00528498,-0.12288944,0.93421749,0.0083959,0,21,3.0105369091033936
300000,0.07606705,-7.61285956,0.00570876,0.42306024,0.92926934,-0.02912792,0,25,17.703931093215942
350000,0.07573683,-7.1456952,0.00535839,-0.41088551,0.93331615,0.02818914,0,29,32.754331827163696
400000,0.07503657,-6.15503613,0.00461539,-1.1178434,0.94204397,0.06970611,0,33,48.117127418518066
450000,0.07610742,-7.66997666,0.0057516,1.86853484,0.92884459,-0.1198009,0,38,3.5614120960235596
500000,0.0746404,-5.59456478,0.00419504,-2.99519417,0.94701834,0.18391161,0,42,20.677117109298706
550000,0.07554808,-6.87867671,0.00515812,2.16838639,0.93563784,-0.12684879,0,46,41.47875738143921
600000,0.07594292,-7.43725989,0.00557706,0.89746406,0.93080041,-0.05957389,0,51,3.890136241912842
650000,0.07758712,-9.76332614,0.00732161,3.40029094,0.91109362,-0.26734745,0,55,24.90397310256958
700000,0.0759457,-7.44119357,0.00558001,-3.66545829,0.93079427,0.28866823,0,59,46.37097883224487
750000,0.07518027,-6.35832894,0.00476786,-2.27984425,0.94018772,0.14554086,1,4,9.272241115570068
800000,0.07498652,-6.08422981,0.00456229,-0.68289257,0.94267274,0.04089997,1,8,30.561694860458374
850000,0.07543953,-6.72510567,0.00504294,1.65220915,0.93704076,-0.09884432,1,12,51.82707762718201
900000,0.07437547,-5.21976333,0.00391394,-4.43407521,0.95047259,0.2490017,1,17,12.593148946762085
950000,0.07440416,-5.26035895,0.00394438,0.14328907,0.9500602,-0.00802655,1,21,33.74322700500488
1000000,0.07375262,-4.33861803,0.00325308,-3.75662245,0.95843187,0.17103852,1,25,57.202545404434204
1050000,0.07284016,-3.04774016,0.00229719,-7.13085535,0.97032523,0.25277275,1,30,19.113701343536377
1100000,0.07392335,-4.58014625,0.00343422,8.64365979,0.95623855,-0.314357,1,34,41.73395299911499
1150000,0.07312744,-3.45416843,0.00258974,-6.34918223,0.96656857,0.24171891,1,39,5.427893161773682
1200000,0.07351461,-4.00189465,0.00300054,3.45949534,0.96155745,-0.1221329,1,43,25.896915912628174
1250000,0.07316504,-3.50735184,0.00262963,-3.2323046,0.96610575,0.11559912,1,47,47.06047821044922
1300000,0.0724551,-2.50300355,0.0019644,-7.43628234,0.97444279,0.21908092,1,52,9.69654893875122
1350000,0.07219184,-2.13056231,0.00171339,-3.62246431,0.97768502,0.08801573,1,56,31.17856740951538
1400000,0.0726919,-2.83799611,0.00212761,5.95379285,0.97246178,-0.14729518,2,0,52.259403228759766
1450000,0.0726414,-2.7665604,0.00207404,-0.72670074,0.97314858,0.02011892,2,5,13.943597555160522
1500000,0.07266109,-2.79441089,0.00209492,0.29547233,0.97284694,-0.00914445,2,9,35.768287658691406
1550000,0.07443397,-5.30252805,0.00397601,19.541534,0.94965775,-0.73574981,2,13,56.938291788101196
1600000,0.07136079,-0.95486272,0.00110871,-40.22469249,0.9854525,1.16537912,2,18,18.147458791732788
1650000,0.07147168,-1.11173806,0.001127,0.53172492,0.98522443,-0.00752197,2,22,39.509806632995605
1700000,0.07427959,-5.08412989,0.00381221,40.82173794,0.95166382,-1.16094408,2,27,1.0106892585754395
1750000,0.07247212,-2.5270777,0.00189678,-24.08108577,0.97537932,0.84914422,2,31,22.336851119995117
1800000,0.07161015,-1.30763554,0.00110092,-19.31113179,0.98553989,0.36786789,2,35,44.0427041053772
1850000,0.07103112,-0.4884851,0.00070606,-16.21233153,0.99063206,0.18809395,2,40,7.461037874221802
1900000,0.07190689,-1.72743834,0.00131122,23.21161413,0.98284772,-0.29581956,2,44,28.39015245437622
1950000,0.07099665,-0.43970742,0.00085168,-16.6119088,0.98880462,0.23262565,2,49,23.073723077774048
2000000,0.07132531,-0.90466891,0.00092567,3.29044798,0.98784123,-0.03850146,2,56,33.372069358825684
