num_iter,area,area_loss(%),error_L1,orden_L1,IoU,orden_IoU,tiempo_horas,tiempo_minutos,tiempo_segundos
50000,0.0,100.0,0.03849108,0.0,0.0,0.0,0,5,21.921364545822144
100000,0.0,100.0,0.03849108,0.0,0.0,,0,10,1.8371517658233643
150000,0.01120454,78.01671809,0.044171,0.33946679,0.0306266,inf,0,14,38.857802629470825
200000,0.02553564,49.89910981,0.03856748,-0.47155886,0.19953135,6.51449163,0,19,17.868123292922974
250000,0.03617328,29.02808507,0.03329157,-0.6592403,0.32832091,2.23183751,0,23,54.83762311935425
300000,0.03220453,36.81475818,0.03510131,0.29033451,0.28325307,-0.80983718,0,28,25.241963624954224
350000,0.03956756,22.36850797,0.03112086,-0.78079525,0.37460284,1.81332728,0,32,56.13842415809631
400000,0.03601923,29.33031701,0.03293514,0.42433347,0.33238764,-0.89540363,0,37,27.685689449310303
450000,0.03943031,22.63778899,0.03101396,-0.51028356,0.37547083,1.03477471,0,41,58.36556363105774
500000,0.04163184,18.31838178,0.02978909,-0.38245073,0.40277183,0.66618351,0,46,29.045302152633667
550000,0.04017806,21.17070934,0.03047615,0.23924193,0.38645355,-0.43393626,0,51,6.386749505996704
600000,0.04260771,16.403737,0.02905504,-0.54880695,0.41750875,0.88831858,0,55,38.64980506896973
650000,0.04747268,6.8586632,0.02653597,-1.13303003,0.47415037,1.58938908,1,0,14.111078262329102
700000,0.04560459,10.52385283,0.02765359,0.55667946,0.45038908,-0.69375365,1,4,52.913347005844116
750000,0.04459603,12.50265371,0.02831536,0.34277247,0.43665215,-0.44895868,1,9,29.552410125732422
800000,0.04632631,9.10783619,0.02743113,-0.49158105,0.45656182,0.69086228,1,14,10.134694337844849
850000,0.04762105,6.56756038,0.02673986,-0.42100327,0.47175515,0.53997844,1,18,49.00477838516235
900000,0.04799298,5.83783937,0.02637712,-0.23895639,0.47847532,0.24746192,1,23,27.571911811828613
950000,0.04940773,3.06210634,0.02545263,-0.65988023,0.49746818,0.71997344,1,28,1.255211591720581
1000000,0.0478455,6.12719645,0.02622366,0.58181054,0.48016617,-0.69013628,1,32,32.7945032119751
1050000,0.04784072,6.13657982,0.02604254,-0.14205121,0.48277209,0.11093317,1,37,5.23473048210144
1100000,0.04834911,5.13910532,0.025536,-0.42222973,0.49225093,0.41796907,1,41,36.19415998458862
1150000,0.04851528,4.81308761,0.02527109,-0.23459512,0.49682529,0.20808687,1,46,9.441707849502563
1200000,0.05001267,1.8752186,0.02413254,-1.08318456,0.51946369,1.04696623,1,50,47.20899939537048
1250000,0.04874284,4.36661357,0.0245204,0.39058079,0.50892603,-0.50203897,1,55,25.634081840515137
1300000,0.04936635,3.14328343,0.02378115,-0.78051039,0.52242956,0.66769514,2,0,5.536653757095337
1350000,0.04933933,3.19631041,0.02235264,-1.64144878,0.54453164,1.09792071,2,4,43.542752504348755
1400000,0.04899432,3.87322266,0.01984558,-3.27112534,0.58392956,1.92078183,2,9,15.278918743133545
1450000,0.04527137,11.17763397,0.01726717,-3.96606062,0.61630072,1.53755024,2,13,47.26549482345581
1500000,0.04553508,10.66023908,0.013378,-7.52754465,0.69000811,3.33224644,2,18,18.305896043777466
1550000,0.04965631,2.57438909,0.00977466,-9.57059895,0.77224314,3.43387331,2,22,49.463252544403076
1600000,0.05034378,1.2255836,0.00873276,-3.55012512,0.79528167,0.92592474,2,27,21.239391088485718
1650000,0.05091268,0.1093985,0.00749402,-4.97133104,0.82267122,1.10037219,2,31,52.84634208679199
1700000,0.05058591,0.750523,0.00673594,-3.57244268,0.83874827,0.64831067,2,36,24.56482195854187
1750000,0.05059581,0.7311016,0.00622251,-2.73510673,0.85009598,0.46360045,2,40,56.248270750045776
1800000,0.05200199,-2.02782865,0.00589683,-1.90829856,0.85929675,0.38213441,2,45,27.0975124835968
1850000,0.05132765,-0.70477288,0.00513211,-5.06946124,0.87547726,0.68085963,2,49,58.082114696502686
1900000,0.05187586,-1.78036943,0.00544736,2.23540028,0.86911602,-0.27345448,2,54,29.114151000976562
1950000,0.05069724,0.53208678,0.00538441,-0.44747369,0.86908284,-0.00146975,2,58,59.71744751930237
2000000,0.05116437,-0.38442885,0.00501663,-2.79444996,0.87803295,0.40468246,3,3,36.48363423347473
