num_iter,area,area_loss(%),error_L1,orden_L1,IoU,orden_IoU,tiempo_horas,tiempo_minutos,tiempo_segundos
50000,0.0,100.0,0.07500089,0.0,0.0,0.0,0,4,58.03014063835144
100000,0.0,100.0,0.07500089,0.0,0.0,,0,11,43.55354022979736
150000,0.0,100.0,0.07500089,0.0,0.0,,0,19,6.928463459014893
200000,0.0,100.0,0.07500089,0.0,0.0,,0,27,36.46455955505371
250000,0.0,100.0,0.07500089,0.0,0.0,,0,34,37.274152994155884
300000,0.0,100.0,0.07500089,0.0,0.0,,0,39,54.37065863609314
350000,0.0,100.0,0.07500089,0.0,0.0,,0,45,19.377548933029175
400000,0.0,100.0,0.07500089,0.0,0.0,,0,50,46.19727277755737
450000,0.0,100.0,0.07500089,0.0,0.0,,0,56,12.732361316680908
500000,0.0,100.0,0.07500089,0.0,0.0,,1,1,45.74564552307129
550000,0.00694416,90.17601662,0.0676329,-1.08493583,0.09825114,inf,1,7,18.516077756881714
600000,0.02852741,59.64197171,0.04525232,-4.61825367,0.39874757,16.09906376,1,12,49.537867069244385
650000,0.03033878,57.07941236,0.04281044,-0.6930293,0.42917124,0.91860261,1,18,20.190399646759033
700000,0.03477499,50.80345495,0.03815823,-1.55233685,0.4914039,1.82720418,1,23,50.77884817123413
750000,0.03432999,51.4330018,0.03857564,0.1576906,0.48565865,-0.17045798,1,29,22.0422625541687
800000,0.03802702,46.20277504,0.03473652,-1.62429204,0.53703238,1.55802113,1,34,52.92974042892456
850000,0.04162751,41.10912581,0.03125733,-1.74083848,0.5844127,1.39463172,1,40,9.426782846450806
900000,0.04785684,32.29641401,0.02698936,-2.56849665,0.64667195,1.77107298,1,45,10.945751667022705
950000,0.04380613,38.02700542,0.02891388,1.27395196,0.61542699,-0.91594894,1,50,15.695904016494751
1000000,0.04777588,32.4109629,0.02592632,-2.12626405,0.65799492,1.30389152,1,55,24.361462354660034
1050000,0.0495056,29.96389652,0.02466196,-1.02472894,0.67587023,0.54937055,2,0,21.876476049423218
1100000,0.0523192,25.98347997,0.02288295,-1.60941227,0.70160735,0.8033709,2,4,59.1814079284668
1150000,0.05161861,26.97461109,0.02263902,-0.24109563,0.702916,0.04192139,2,9,39.94709038734436
1200000,0.05004125,29.20611156,0.02327652,0.6525003,0.69242454,-0.35334277,2,14,39.10545063018799
1250000,0.0552875,21.78419322,0.02026099,-3.39884825,0.73673407,1.5194685,2,19,56.61682152748108
1300000,0.05650505,20.0617115,0.01922852,-1.33354966,0.7505752,0.47456675,2,28,34.57400918006897
1350000,0.05755499,18.57635228,0.01857875,-0.91085957,0.75967406,0.31927722,2,34,35.97197866439819
1400000,0.0586473,17.0310437,0.0178963,-1.02905942,0.76923841,0.34402763,2,40,2.9283552169799805
1450000,0.0605839,14.29131121,0.01713678,-1.23583145,0.78084992,0.42694376,2,45,24.007702350616455
1500000,0.06018072,14.86169544,0.01686618,-0.46949466,0.78333208,0.09361669,2,50,51.02724313735962
1550000,0.0616602,12.76866066,0.01616095,-1.30261744,0.79358431,0.396558,2,56,0.8601737022399902
1600000,0.0596196,15.65551295,0.01647993,0.6156296,0.78699338,-0.26268631,3,1,10.467949867248535
1650000,0.06242341,11.68894297,0.01546965,-2.05589298,0.80260737,0.63843825,3,6,27.493749618530273
1700000,0.06375763,9.80140385,0.01528413,-0.40414764,0.80642428,0.15892444,3,11,58.39950919151306
1750000,0.06383615,9.69031661,0.01514229,-0.32163973,0.80815803,0.07408753,3,17,26.057298183441162
1800000,0.06326747,10.49483373,0.01517545,0.07765108,0.80700819,-0.05054171,3,22,54.842642068862915
1850000,0.06549014,7.35040379,0.01488986,-0.69340356,0.81309308,0.27416266,3,28,24.93847966194153
1900000,0.06660314,5.7758286,0.01481492,-0.18920116,0.81538604,0.10559664,3,33,45.61725354194641
1950000,0.06500844,8.03187527,0.01484183,0.0698645,0.81306989,-0.10951088,3,39,21.6649010181427
2000000,0.06603724,6.57641205,0.01458598,-0.68681902,0.81722841,0.2015007,3,44,57.68133997917175
