num_iter,area,area_loss(%),error_L1,orden_L1,IoU,orden_IoU,tiempo_horas,tiempo_minutos,tiempo_segundos
50000,0.12389675,-3.24729556,0.00907129,0.0,0.88753566,0.0,0,6,25.590034008026123
100000,0.11827202,1.43998314,0.00377252,-1.26577918,0.95062188,0.09906652,0,12,49.05059599876404
150000,0.12282379,-2.35316091,0.00328599,-0.34053543,0.95762469,0.01810157,0,19,17.282079696655273
200000,0.12260747,-2.17288809,0.00238655,-1.11171046,0.9688761,0.04060317,0,25,50.615092039108276
250000,0.12060936,-0.50779749,0.00144832,-2.23822083,0.98092765,0.05539916,0,32,23.738703966140747
300000,0.11633853,3.05122361,0.00237348,2.70924063,0.96815318,-0.07189708,0,38,57.022183895111084
350000,0.11970968,0.24193354,0.00135524,-3.63526566,0.98222452,0.09360711,0,45,30.816911935806274
400000,0.11986839,0.10967168,0.00102749,-2.07336732,0.98654359,0.03285814,0,52,3.9863121509552
450000,0.11838691,1.34423927,0.00137714,2.48669045,0.98186503,-0.04035943,0,58,37.112258434295654
500000,0.11443363,4.63864397,0.00355404,8.99840034,0.9528875,-0.28432859,1,5,9.42159914970398
550000,0.13043218,-8.69348112,0.00644839,6.25059678,0.92085634,-0.35875294,1,11,42.114227294921875
600000,0.12462259,-3.85215953,0.00295156,-8.98154552,0.96207364,0.50323253,1,18,15.686786651611328
650000,0.12427747,-3.56455718,0.00273141,-0.96843157,0.96490462,0.03670866,1,24,48.520195960998535
700000,0.12108361,-0.90300741,0.00106113,-12.75818989,0.9858034,0.28914145,1,31,21.049686193466187
750000,0.11767743,1.93547851,0.00158631,5.82779319,0.9791074,-0.09878706,1,37,54.043792963027954
800000,0.12165874,-1.38228286,0.00124082,-3.80606975,0.98365701,0.07183197,1,44,26.93198275566101
850000,0.11964784,0.29346654,0.00114503,-1.32523076,0.98492762,0.02129311,1,50,59.86867380142212
900000,0.11673226,2.72311781,0.00211739,10.75525578,0.97185208,-0.23381587,1,57,32.72728872299194
950000,0.11897806,0.85161714,0.00091661,-15.48548965,0.98791802,0.3032541,2,4,5.539633750915527
1000000,0.10954496,8.71253165,0.00660946,38.51527138,0.9120625,-1.55753693,2,10,38.55185794830322
1050000,0.1181469,1.54425405,0.00125994,-33.97073741,0.9829975,1.53510569,2,17,11.207840919494629
1100000,0.11870601,1.07832528,0.00093455,-6.42205824,0.98731889,0.09429276,2,23,45.0166335105896
1150000,0.13574093,-13.11744101,0.00976302,52.78287726,0.88503407,-2.46035094,2,30,11.520315885543823
1200000,0.11855909,1.2007625,0.0015006,-44.00267193,0.98074251,2.41270528,2,36,35.015676498413086
1250000,0.1210013,-0.83442032,0.00094643,-11.29105281,0.98778198,0.17520108,2,43,1.988311767578125
1300000,0.12690665,-5.75554392,0.00432836,38.76132948,0.94564328,-1.11157056,2,49,26.891655921936035
1350000,0.12231072,-1.92560383,0.00150373,-28.01353581,0.98022615,0.95171125,2,56,0.6905698776245117
1400000,0.12213755,-1.78129288,0.00169246,3.25108778,0.97787453,-0.0660461,3,2,33.32716155052185
1450000,0.12006092,-0.05076649,0.0003801,-42.56049652,0.99474602,0.48747323,3,8,56.75247263908386
1500000,0.12282735,-2.35612683,0.00182412,46.26391727,0.97625222,-0.55355794,3,15,25.62622046470642
1550000,0.11963694,0.3025497,0.00055625,-36.21962616,0.99303117,0.51970632,3,21,45.064550161361694
1600000,0.12013488,-0.11240219,0.00036557,-13.22133116,0.99456372,0.04857255,3,28,13.628795385360718
1650000,0.11587485,3.43762844,0.00266204,64.52009192,0.96471306,-0.99030926,3,34,35.39646863937378
1700000,0.14215167,-18.45972641,0.01376974,55.04916469,0.84496331,-4.43967666,3,41,3.183626413345337
1750000,0.11723298,2.30584879,0.00180444,-70.10678919,0.97562083,4.96009066,3,47,25.527623176574707
1800000,0.11981623,0.15314107,0.00045893,-48.60011571,0.99343968,0.64248367,3,54,28.003098011016846
1850000,0.12029293,-0.24410794,0.00049007,2.396095,0.99307848,-0.01327244,4,1,22.88346529006958
1900000,0.12506848,-4.22373472,0.00312847,69.51154691,0.96010988,-1.26599839,4,7,50.888512134552
1950000,0.11699107,2.50743922,0.00196731,-17.85825807,0.97385218,0.54712315,4,14,18.553868532180786
2000000,0.11366753,5.27706,0.00403285,28.35183026,0.9461375,-1.14036803,4,20,46.55368423461914
