num_iter,area,area_loss(%),error_L1,orden_L1,IoU,orden_IoU,tiempo_horas,tiempo_minutos,tiempo_segundos
50000,0.02140929,69.71204638,0.05228492,0.0,0.30286402,0.0,0,8,28.100871801376343
100000,0.04962839,29.79018502,0.02234352,-1.22653842,0.70210288,1.21301225,0,16,58.46597504615784
150000,0.06542763,7.43883301,0.01264365,-1.40426691,0.8390119,0.43935949,0,25,27.459150075912476
200000,0.05021253,28.9637966,0.02172373,1.88141755,0.7103657,-0.57857266,0,33,58.67066311836243
250000,0.06947068,1.71909857,0.00950421,-3.70465715,0.87982426,0.95876522,0,42,29.973954677581787
300000,0.05938059,15.99365246,0.01253638,1.51874503,0.83343916,-0.29706568,0,51,9.31568193435669
350000,0.06822087,3.48721103,0.00713468,-3.65660026,0.90767465,0.55351876,0,59,49.09677481651306
400000,0.06525001,7.69011677,0.00690515,-0.24488542,0.90858528,0.00750949,1,8,28.793901920318604
450000,0.07172048,-1.46372413,0.00620936,-0.90174004,0.92103406,0.11553671,1,17,8.136892795562744
500000,0.07050215,0.25985901,0.00565023,-0.89560665,0.92731092,0.0644634,1,25,48.06083559989929
550000,0.0730547,-3.35126325,0.00604273,0.70464293,0.92373849,-0.04049832,1,34,27.639873266220093
600000,0.07470179,-5.68142053,0.00639287,0.64735684,0.92039678,-0.04165148,1,43,6.881165027618408
650000,0.06779411,4.09095291,0.0044621,-4.49214938,0.94101285,0.27675145,1,51,46.650686264038086
700000,0.06380401,9.73579,0.00730273,6.64744601,0.90255602,-0.56304381,2,0,26.29107403755188
750000,0.05931107,16.09199457,0.01206988,7.28285157,0.83902361,-1.05796312,2,8,59.332401275634766
800000,0.06777887,4.1125095,0.00392173,-17.4187476,0.94798675,1.89191938,2,17,34.79548764228821
850000,0.06704002,5.15776811,0.00414842,0.92692794,0.94476581,-0.05613971,2,26,11.837509393692017
900000,0.07219273,-2.13182109,0.00434031,0.79110375,0.94429291,-0.00875939,2,34,50.116974115371704
950000,0.05786407,18.13908392,0.0136052,21.13121909,0.81860021,-2.64190724,2,43,26.24025797843933
1000000,0.07022743,0.64850703,0.00312763,-28.66215869,0.95900724,3.08622805,2,52,7.081665754318237
1050000,0.06603513,6.57940165,0.00493544,9.3495545,0.93423018,-0.53649689,3,0,47.88222551345825
1100000,0.07069523,-0.01329603,0.00293221,-11.19271814,0.96164623,0.62174926,3,9,28.754050731658936
1150000,0.06187753,12.46120388,0.00934679,26.07942851,0.87540978,-2.11362917,3,18,9.614719867706299
1200000,0.06933843,1.9061846,0.00322145,-25.02845514,0.95753554,2.1069444,3,27,24.393519639968872
1250000,0.06003825,15.06325743,0.01129833,30.7389037,0.84933975,-2.93722921,3,38,57.296324014663696
1300000,0.06831129,3.35928761,0.00288524,-34.80423307,0.96161819,3.16562824,3,50,32.57931327819824
1350000,0.07130707,-0.87886394,0.00293705,0.47158018,0.96168965,0.00196897,4,1,57.3393280506134
1400000,0.06949437,1.68558358,0.00252259,-4.18282592,0.96660242,0.14011008,4,13,16.382091999053955
1450000,0.06896105,2.44006425,0.00226144,-3.11428506,0.96988545,0.09662528,4,21,57.04297852516174
1500000,0.065906,6.76208195,0.0050774,23.85724255,0.93229303,-1.16604682,4,30,22.981377840042114
1550000,0.06780001,4.0826135,0.00306285,-15.41494955,0.9591461,0.86600756,4,39,3.009396553039551
1600000,0.06933365,1.91295054,0.0020653,-12.41217378,0.97262404,0.43952055,4,47,43.788273096084595
1650000,0.07084405,-0.22382682,0.00262986,7.85317168,0.96548788,-0.23931327,4,56,24.917683839797974
1700000,0.06927882,1.9905228,0.00202058,-8.82813584,0.97318131,0.26586498,5,5,4.377342462539673
1750000,0.07348369,-3.95815207,0.00353371,19.28289782,0.95485716,-0.65575242,5,13,38.776378870010376
1800000,0.07009352,0.83795327,0.00200228,-20.16485962,0.97358709,0.68956046,5,22,13.900085687637329
1850000,0.07068,0.00826056,0.00195661,-0.8421172,0.97420834,0.02328192,5,30,50.597994804382324
1900000,0.05948469,15.84637532,0.01188567,67.65049399,0.84147343,-5.49232738,5,39,32.16833138465881
1950000,0.07892301,-11.65322546,0.00873903,-11.83940383,0.89568377,2.40353447,5,48,14.831008434295654
2000000,0.07067799,0.01109281,0.00230333,-52.66819696,0.96975667,3.13841423,5,56,57.03050136566162
