num_iter,area,area_loss(%),error_L1,orden_L1,IoU,orden_IoU,tiempo_horas,tiempo_minutos,tiempo_segundos
50000,0.05506505,-8.03755253,0.02323225,0.0,0.55041852,0.0,0,7,55.53018403053284
100000,0.05265664,-3.31225983,0.02494575,0.10266516,0.51682598,-0.09085042,0,15,52.98253870010376
150000,0.04638181,8.9989454,0.01018186,-2.21004408,0.75691047,0.94099035,0,23,50.501773834228516
200000,0.04979189,2.30838134,0.00760857,-1.01268897,0.81847831,0.27183453,0,32,2.744772434234619
250000,0.04900021,3.86165711,0.00790576,0.17171173,0.810603,-0.04332853,0,40,1.6882739067077637
300000,0.05150282,-1.04846624,0.00523641,-2.25949946,0.87341552,0.40934817,0,47,59.90600061416626
350000,0.04862706,4.59377852,0.00398599,-1.77002421,0.8994243,0.19035584,0,55,57.5241641998291
400000,0.05013134,1.64237999,0.00322278,-1.59169591,0.91912425,0.16225715,1,3,58.04467439651489
450000,0.05061738,0.6887673,0.00303082,-0.52139199,0.92400209,0.04493872,1,11,57.42565989494324
500000,0.0506205,0.6826572,0.00320631,0.53423745,0.91988496,-0.04238509,1,19,56.66575050354004
550000,0.05029373,1.3237817,0.00279651,-1.43477362,0.92938119,0.10775721,1,27,54.84375190734863
600000,0.04940406,3.06930753,0.00254429,-1.08630138,0.93509796,0.07047718,1,35,54.33554482460022
650000,0.04939839,3.08043665,0.00236384,-0.91906208,0.9396053,0.06007542,1,43,53.71626353263855
700000,0.04949126,2.89822461,0.002058,-1.86960693,0.94735361,0.11081844,1,51,53.06938982009888
750000,0.0501676,1.57124092,0.00276306,4.27006613,0.93034355,-0.26261405,1,59,52.483184576034546
800000,0.04998364,1.9321735,0.00240772,-2.13296675,0.9387763,0.1398125,2,7,51.879814863204956
850000,0.05013112,1.64281643,0.00115999,-12.04574701,0.97000702,0.53981516,2,15,51.159122943878174
900000,0.05010776,1.68864221,0.00138556,3.10878126,0.96442174,-0.10102835,2,23,50.90744423866272
950000,0.05058468,0.7529234,0.00124891,-1.92044675,0.9679499,0.06753891,2,31,50.028550148010254
1000000,0.04980568,2.28132231,0.00130152,0.80442564,0.9662079,-0.03511768,2,39,49.29627537727356
1050000,0.05025491,1.39993978,0.00109704,-3.50310706,0.97175133,0.11725539,2,47,48.80412554740906
1100000,0.05076575,0.39766448,0.00115847,1.17120608,0.9704753,-0.02824562,2,55,47.82494401931763
1150000,0.0505482,0.8244989,0.00083305,-7.41841863,0.9784664,0.18448079,3,3,47.322327852249146
1200000,0.0516433,-1.32407558,0.00108468,6.20180965,0.97260432,-0.14119273,3,11,46.765705823898315
1250000,0.05026158,1.3868467,0.00100526,-1.86269189,0.97419314,0.03998433,3,19,44.20444679260254
1300000,0.05043075,1.05493712,0.00082465,-5.04943495,0.97859257,0.11488334,3,27,43.53612446784973
1350000,0.05097674,-0.01629507,0.00078305,-1.37154354,0.979794,0.03251056,3,37,17.63128137588501
1400000,0.05077743,0.37475159,0.00077683,-0.21928874,0.97983478,0.00114443,3,47,49.88154649734497
1450000,0.05060504,0.7129895,0.00082658,1.76896083,0.97862983,-0.03506579,3,58,12.042996168136597
1500000,0.05058646,0.74943191,0.00075691,-2.59729558,0.98036813,0.05234814,4,8,29.903480291366577
1550000,0.05106995,-0.19916176,0.0006753,-3.47935151,0.98256476,0.06825627,4,18,10.739821672439575
1600000,0.05079022,0.34965652,0.00063706,-1.83608138,0.98342579,0.02758932,4,26,8.16237735748291
1650000,0.05151539,-1.07312488,0.00075153,5.37011305,0.98104653,-0.07871822,4,34,4.726631164550781
1700000,0.05105938,-0.17843105,0.00053906,-11.13069563,0.98576551,0.16074174,4,42,2.4414987564086914
1750000,0.05095094,0.0343315,0.00051965,-1.26507382,0.98666608,0.03150172,4,50,1.711287260055542
1800000,0.05127582,-0.60308329,0.00061285,5.85585958,0.9841182,-0.09178459,4,57,59.011038303375244
1850000,0.05110331,-0.26462716,0.00049561,-7.74959235,0.98727676,0.11695305,5,5,58.0598349571228
1900000,0.05071214,0.50284556,0.00054898,3.83499836,0.98578998,-0.05651198,5,13,56.886704444885254
1950000,0.04998731,1.92497231,0.00095584,21.34814784,0.97549949,-0.40398445,5,21,54.484215259552
2000000,0.05109197,-0.24236893,0.0004704,-28.00428611,0.98791433,0.49950399,5,29,47.933533668518066
