num_iter,area,area_loss(%),error_L1,orden_L1,IoU,orden_IoU,tiempo_horas,tiempo_minutos,tiempo_segundos
50000,0.0,100.0,0.07500089,0.0,0.0,0.0,0,4,22.056888580322266
100000,0.04117739,41.74591064,0.03131032,-1.26026946,0.58250434,inf,0,8,41.436734199523926
150000,0.05774518,18.30728827,0.01373135,-2.03289062,0.81687967,0.83399325,0,13,1.0531096458435059
200000,0.06634244,6.14465085,0.00468254,-3.73968678,0.93760262,0.47912062,0,17,21.52775549888611
250000,0.07159691,-1.2889112,0.00162831,-4.73371524,0.97861523,0.19186003,0,21,42.22663998603821
300000,0.07727859,-9.32684452,0.00699425,7.99436853,0.91471965,-0.37033973,0,26,1.9751341342926025
350000,0.07681924,-8.67699986,0.00650686,-0.46857645,0.92019963,0.03874787,0,30,21.580299377441406
400000,0.07607183,-7.6196255,0.00571383,-0.9733101,0.92921737,0.07303195,0,34,43.71420931816101
450000,0.07524211,-6.44581408,0.00483348,-1.42060226,0.93947789,0.09323576,0,39,5.002987623214722
500000,0.07621342,-7.81992871,0.00586406,1.83442051,0.92752091,-0.12157255,0,43,23.22564196586609
550000,0.0777465,-9.98880493,0.00749072,2.56869439,0.90923722,-0.20888965,0,47,41.984668254852295
600000,0.07641506,-8.1051995,0.00607801,-2.40184202,0.92505142,0.1981729,0,52,1.970046043395996
650000,0.07666631,-8.46064722,0.0063446,0.53629767,0.92202887,-0.04088804,0,56,22.016794204711914
700000,0.0760785,-7.62906634,0.00572091,-1.39628937,0.92911956,0.10337474,1,0,39.965015172958374
750000,0.07550415,-6.81652449,0.00511151,-1.63253133,0.93624567,0.11074306,1,4,58.47517943382263
800000,0.07504892,-6.17250169,0.00462849,-1.53806094,0.94189947,0.09328753,1,9,17.553322076797485
850000,0.07483081,-5.86394348,0.00439707,-0.84606336,0.94462094,0.04759083,1,13,35.155648946762085
900000,0.07401277,-4.70665354,0.0035291,-3.84712441,0.95507461,0.19254799,1,17,54.0756630897522
950000,0.0747028,-5.68283666,0.00426124,3.48672102,0.9463045,-0.17062213,1,22,12.618729829788208
1000000,0.07422031,-5.00026374,0.00374931,-2.49522625,0.95238898,0.12495093,1,26,31.762344360351562
1050000,0.07412577,-4.86651847,0.003649,-0.55582239,0.95359789,0.02599991,1,30,49.99979019165039
1100000,0.07309841,-3.41310077,0.00255894,-7.62811539,0.96703184,0.30071653,1,35,8.065415859222412
1150000,0.07282681,-3.02885848,0.00227076,-2.68782442,0.97061724,0.08325379,1,39,27.924192905426025
1200000,0.07378521,-4.38472081,0.00328766,8.69513254,0.95805804,-0.30601401,1,43,44.76476263999939
1250000,0.07283648,-3.0425477,0.00228103,-8.95470627,0.97052053,0.31659883,1,48,3.250619411468506
1300000,0.07138403,-0.98774832,0.00097807,-21.59066126,0.98716113,0.43346285,1,54,18.75789475440979
1350000,0.07259257,-2.6974849,0.00202223,19.24665043,0.97375914,-0.36219332,2,1,25.713635444641113
1400000,0.07236768,-2.37932851,0.00178361,-3.4525597,0.9768201,0.08629969,2,8,36.03694987297058
1450000,0.07144899,-1.07963919,0.00096061,-17.63473655,0.98738593,0.30658511,2,13,42.78435659408569
1500000,0.07130963,-0.88248293,0.00087033,-2.91125463,0.98854736,0.03467618,2,20,7.729269504547119
1550000,0.07015347,0.75314304,0.00074441,-4.76612797,0.99008861,0.04751144,2,26,48.9693763256073
1600000,0.07161326,-1.31204126,0.00103413,10.35393045,0.98643914,-0.11631385,2,33,55.79859948158264
1650000,0.07057545,0.15616709,0.00055418,-20.27275278,0.99262585,0.20317965,2,41,1.0390625
1700000,0.07105993,-0.52923807,0.00061696,3.59477375,0.99183115,-0.02682898,2,48,14.988906860351562
1750000,0.07050048,0.26221923,0.00054285,-4.41469566,0.99276297,0.03239508,2,55,27.088704109191895
1800000,0.07057,0.16387712,0.00047924,-4.42412649,0.99359328,0.02967651,3,2,37.97302556037903
1850000,0.07152484,-1.1869501,0.00088933,22.56532855,0.98831046,-0.19457184,3,7,7.405995845794678
1900000,0.070353,0.47086184,0.00053412,-19.11816085,0.9928009,0.16998722,3,11,27.188009023666382
1950000,0.07030918,0.53285671,0.00062876,6.28011697,0.99156964,-0.04777419,3,15,48.10432028770447
2000000,0.070016,0.94762439,0.00082183,10.57690047,0.98905095,-0.10045639,3,20,7.044172763824463
