num_iter,area,area_loss(%),error_L1,orden_L1,IoU,orden_IoU,tiempo_horas,tiempo_minutos,tiempo_segundos
50000,0.0,100.0,0.07500089,0.0,0.0,0.0,0,5,6.934015989303589
100000,0.0,100.0,0.07500089,0.0,0.0,,0,9,58.76177763938904
150000,0.0,100.0,0.07500089,0.0,0.0,,0,14,51.11273264884949
200000,0.0,100.0,0.07500089,0.0,0.0,,0,19,36.38185691833496
250000,0.00734101,89.61460119,0.06721184,-0.49139021,0.10384112,inf,0,24,29.40225100517273
300000,0.01369947,80.61920909,0.06046529,-0.5801834,0.19384005,3.42346405,0,29,41.427736043930054
350000,0.02006995,71.60682348,0.053706,-0.76901869,0.28394874,2.47654045,0,35,5.256007432937622
400000,0.02431075,65.6073254,0.04920638,-0.65528739,0.34395511,1.43574797,0,40,27.920976161956787
450000,0.0280357,60.33760446,0.04525409,-0.71088537,0.39659433,1.2090261,0,45,49.90865445137024
500000,0.03185162,54.93917336,0.04120527,-0.8895827,0.4505505,1.21066462,0,51,12.804166078567505
550000,0.03675764,47.99858064,0.03599982,-1.41697584,0.52002337,1.50459882,0,56,27.395734310150146
600000,0.03916927,44.5868175,0.033441,-0.84737478,0.55414734,0.73044305,1,1,51.75028157234192
650000,0.03946223,44.17236451,0.03313016,-0.11667079,0.55826813,0.09256007,1,7,13.571545839309692
700000,0.04393403,37.84605594,0.028401,-2.07831473,0.62130802,1.44367192,1,12,25.03708815574646
750000,0.0440685,37.65582296,0.02824275,-0.08098762,0.62345736,0.05005458,1,17,47.220393657684326
800000,0.04538882,35.78795227,0.02688197,-0.76513972,0.64157521,0.44385962,1,23,11.007434606552124
850000,0.0517355,26.80923899,0.02178828,-3.46531797,0.71265225,1.73307729,1,28,36.91283559799194
900000,0.05808407,17.82785081,0.01896382,-2.42902572,0.75624823,1.03879886,1,34,0.08095026016235352
950000,0.05194315,26.51547144,0.02117498,2.03981895,0.72006936,-0.90668851,1,39,15.220255613327026
1000000,0.05121431,27.5465688,0.02149963,0.29663584,0.71484044,-0.14208843,1,44,37.73511004447937
1050000,0.05385106,23.81633457,0.02025545,-1.2218002,0.73418008,0.5471386,1,50,1.4195051193237305
1100000,0.05939449,15.97398404,0.01788638,-2.67378164,0.77054139,1.03910181,1,55,27.51824140548706
1150000,0.05965597,15.60406036,0.01789783,0.01439644,0.7707965,0.00744682,2,0,47.775991678237915
1200000,0.05893325,16.6265036,0.01812724,0.29925795,0.76705922,-0.11420187,2,6,12.300529956817627
1250000,0.05956088,15.73859236,0.01782407,-0.41315934,0.77150705,0.14163447,2,11,35.54722738265991
1300000,0.05636224,20.26374553,0.01901657,1.65119163,0.75270666,-0.62900997,2,16,56.58847999572754
1350000,0.06428749,9.05180096,0.01663913,-3.53874916,0.79179193,1.34135168,2,22,21.474098920822144
1400000,0.06029984,14.6931764,0.01758876,1.52616186,0.7752676,-0.5799216,2,27,42.08137583732605
1450000,0.05959981,15.68352078,0.01776531,0.2846179,0.77221731,-0.11234288,2,33,6.354743957519531
1500000,0.06439438,8.90059013,0.0164948,-2.18876411,0.79355728,0.80408484,2,38,30.842182397842407
1550000,0.06079511,13.99250854,0.01726341,1.38896917,0.77973904,-0.53572794,2,43,56.56572461128235
1600000,0.06150983,12.98139431,0.01700685,-0.47161079,0.78373688,0.16107911,2,49,19.7526216506958
1650000,0.06354698,10.09941978,0.01651593,-0.95187701,0.79216475,0.34759375,2,54,44.29616951942444
1700000,0.06571303,7.03507965,0.01620568,-0.63523247,0.79857115,0.26981176,3,0,8.066707611083984
1750000,0.06548525,7.35732707,0.01612472,-0.17277425,0.79917144,0.02592227,3,5,21.083168745040894
1800000,0.06247557,11.61514705,0.01642423,0.65330537,0.79170216,-0.33333114,3,10,42.73715901374817
1850000,0.06677876,5.5273771,0.01564418,-1.77593221,0.80621062,0.66278989,3,16,3.973206043243408
1900000,0.06482314,8.294016,0.01571393,0.16681326,0.80289934,-0.15432857,3,21,27.797847986221313
1950000,0.06486952,8.22840214,0.01560689,-0.26313643,0.80417999,0.06135635,3,26,41.05955648422241
2000000,0.0662816,6.23071986,0.01537134,-0.60067392,0.80871531,0.22212979,3,32,3.7078096866607666
